age,year,id_person,education,marital_stat,race,hisp_origin,sex
42,95,168567,9,2,0,0,0
27,95,169890,9,2,0,0,0
23,94,172128,9,2,0,0,0
23,95,172817,9,2,0,0,0
36,95,173441,9,2,0,0,0
20,95,173488,9,2,0,0,0
21,95,174363,9,2,0,0,0
32,94,175531,9,2,0,0,0
37,94,176252,9,2,0,0,0
37,94,176459,9,2,0,0,0
23,95,177656,9,2,0,0,0
19,94,180655,9,2,0,0,0
24,95,181464,9,2,0,0,0
27,94,183032,9,2,0,0,0
41,95,183535,9,2,0,0,0
47,94,183895,9,2,0,0,0
41,94,184177,9,2,0,0,0
30,95,184220,9,2,0,0,0
44,95,185188,9,2,0,0,0
69,95,185193,9,2,0,0,0
20,95,185345,9,2,0,0,0
27,94,185461,9,2,0,0,0
24,94,186969,9,2,0,0,0
22,94,188149,9,2,0,0,0
49,94,188290,9,2,0,0,0
22,94,189795,9,2,0,0,0
50,95,189961,9,2,0,0,0
31,94,190104,9,2,0,0,0
20,94,191735,9,2,0,0,0
34,94,193988,9,2,0,0,0
24,94,194322,9,2,0,0,0
22,94,196761,9,2,0,0,0
27,94,196845,9,2,0,0,0
72,95,197072,9,2,0,0,0
36,94,197988,9,2,0,0,0
38,94,1440,10,2,0,0,0
30,95,6272,10,2,0,0,0
36,95,9280,10,2,0,0,0
30,94,12943,10,2,0,0,0
29,94,14528,10,2,0,0,0
32,94,17465,10,2,0,0,0
25,94,18901,10,2,0,0,0
30,95,25068,10,2,0,0,0
27,95,30386,10,2,0,0,0
29,94,33580,10,2,0,0,0
29,95,33749,10,2,0,0,0
34,94,34497,10,2,0,0,0
40,94,35109,10,2,0,0,0
25,94,35226,10,2,0,0,0
32,94,35566,10,2,0,0,0
69,95,36148,10,2,0,0,0
70,95,38446,10,2,0,0,0
51,94,39086,10,2,0,0,0
26,94,45609,10,2,0,0,0
29,94,56649,10,2,0,0,0
55,95,56973,10,2,0,0,0
31,95,61179,10,2,0,0,0
35,95,69847,10,2,0,0,0
61,94,72187,10,2,0,0,0
30,94,73215,10,2,0,0,0
27,94,76294,10,2,0,0,0
26,95,76689,10,2,0,0,0
34,94,82679,10,2,0,0,0
27,95,84152,10,2,0,0,0
34,95,84710,10,2,0,0,0
29,95,89456,10,2,0,0,0
35,94,91752,10,2,0,0,0
40,95,103388,10,2,0,0,0
34,95,105469,10,2,0,0,0
39,94,116078,10,2,0,0,0
27,94,116416,10,2,0,0,0
29,95,119132,10,2,0,0,0
30,95,124430,10,2,0,0,0
50,95,125860,10,2,0,0,0
45,95,126283,10,2,0,0,0
28,95,126986,10,2,0,0,0
28,94,132325,10,2,0,0,0
49,95,142259,10,2,0,0,0
33,95,143998,10,2,0,0,0
27,95,145205,10,2,0,0,0
83,95,152508,10,2,0,0,0
82,94,152595,10,2,0,0,0
40,94,154336,10,2,0,0,0
48,95,155590,10,2,0,0,0
82,94,155958,10,2,0,0,0
33,95,159391,10,2,0,0,0
40,94,165691,10,2,0,0,0
32,95,169383,10,2,0,0,0
29,95,169676,10,2,0,0,0
34,95,172406,10,2,0,0,0
27,94,175755,10,2,0,0,0
30,95,182841,10,2,0,0,0
38,94,184198,10,2,0,0,0
31,95,186241,10,2,0,0,0
38,95,187297,10,2,0,0,0
53,94,187683,10,2,0,0,0
59,95,195746,10,2,0,0,0
27,94,196281,10,2,0,0,0
59,94,3799,11,2,0,0,0
60,95,7105,11,2,0,0,0
15,95,8806,11,2,0,0,0
74,94,11060,11,2,0,0,0
16,95,15327,11,2,0,0,0
45,95,15972,11,2,0,0,0
45,94,24400,11,2,0,0,0
15,95,27643,11,2,0,0,0
82,95,28810,11,2,0,0,0
57,94,47222,11,2,0,0,0
17,94,60947,11,2,0,0,0
53,95,62285,11,2,0,0,0
48,94,66446,11,2,0,0,0
23,94,69791,11,2,0,0,0
34,94,82373,11,2,0,0,0
25,95,82507,11,2,0,0,0
64,94,86594,11,2,0,0,0
69,95,94718,11,2,0,0,0
58,94,97024,11,2,0,0,0
77,95,103280,11,2,0,0,0
73,94,114676,11,2,0,0,0
26,94,116888,11,2,0,0,0
90,94,118348,11,2,0,0,0
59,95,125566,11,2,0,0,0
67,94,134735,11,2,0,0,0
52,94,152276,11,2,0,0,0
89,95,162382,11,2,0,0,0
81,94,183418,11,2,0,0,0
32,95,184518,11,2,0,0,0
68,94,184890,11,2,0,0,0
86,94,185616,11,2,0,0,0
17,94,142,12,2,0,0,0
15,95,188,12,2,0,0,0
18,94,547,12,2,0,0,0
16,95,664,12,2,0,0,0
28,95,925,12,2,0,0,0
18,94,969,12,2,0,0,0
17,95,1141,12,2,0,0,0
18,95,1221,12,2,0,0,0
19,94,1656,12,2,0,0,0
18,95,1697,12,2,0,0,0
18,95,1844,12,2,0,0,0
17,94,2011,12,2,0,0,0
17,95,2210,12,2,0,0,0
17,95,2218,12,2,0,0,0
16,94,2761,12,2,0,0,0
17,95,2876,12,2,0,0,0
17,94,3448,12,2,0,0,0
17,95,3507,12,2,0,0,0
78,95,3719,12,2,0,0,0
16,95,3951,12,2,0,0,0
17,95,4276,12,2,0,0,0
17,95,4304,12,2,0,0,0
17,95,4358,12,2,0,0,0
18,95,4591,12,2,0,0,0
17,94,4604,12,2,0,0,0
30,94,5052,12,2,0,0,0
17,94,5179,12,2,0,0,0
17,94,5265,12,2,0,0,0
64,95,5388,12,2,0,0,0
18,95,5540,12,2,0,0,0
19,94,5673,12,2,0,0,0
17,94,6347,12,2,0,0,0
18,95,6475,12,2,0,0,0
17,94,7017,12,2,0,0,0
34,94,7082,12,2,0,0,0
27,95,7329,12,2,0,0,0
17,94,7442,12,2,0,0,0
16,94,7936,12,2,0,0,0
20,94,8530,12,2,0,0,0
17,95,9092,12,2,0,0,0
18,95,9660,12,2,0,0,0
33,94,9777,12,2,0,0,0
18,94,10144,12,2,0,0,0
17,94,10308,12,2,0,0,0
17,94,10374,12,2,0,0,0
17,94,10525,12,2,0,0,0
18,95,10917,12,2,0,0,0
17,95,11239,12,2,0,0,0
17,95,11243,12,2,0,0,0
27,94,11700,12,2,0,0,0
18,95,12221,12,2,0,0,0
18,94,12278,12,2,0,0,0
31,94,12658,12,2,0,0,0
17,94,12671,12,2,0,0,0
18,94,12756,12,2,0,0,0
17,95,12967,12,2,0,0,0
17,95,13069,12,2,0,0,0
19,94,13285,12,2,0,0,0
17,95,13488,12,2,0,0,0
17,94,13516,12,2,0,0,0
19,94,13877,12,2,0,0,0
25,95,13919,12,2,0,0,0
17,94,13969,12,2,0,0,0
17,94,14236,12,2,0,0,0
16,95,14383,12,2,0,0,0
17,95,14869,12,2,0,0,0
17,94,15537,12,2,0,0,0
18,95,15560,12,2,0,0,0
17,94,15632,12,2,0,0,0
32,95,15661,12,2,0,0,0
18,95,15872,12,2,0,0,0
17,95,16062,12,2,0,0,0
17,95,16132,12,2,0,0,0
17,94,16264,12,2,0,0,0
17,95,16385,12,2,0,0,0
17,95,16652,12,2,0,0,0
18,94,17024,12,2,0,0,0
18,95,17067,12,2,0,0,0
19,95,17195,12,2,0,0,0
18,95,17385,12,2,0,0,0
17,95,17700,12,2,0,0,0
17,95,17772,12,2,0,0,0
18,95,17814,12,2,0,0,0
20,95,18285,12,2,0,0,0
18,95,18551,12,2,0,0,0
17,95,18831,12,2,0,0,0
15,95,18841,12,2,0,0,0
17,94,19164,12,2,0,0,0
15,94,19545,12,2,0,0,0
18,95,20194,12,2,0,0,0
18,95,20249,12,2,0,0,0
22,95,20787,12,2,0,0,0
18,95,20893,12,2,0,0,0
17,95,21146,12,2,0,0,0
22,94,21544,12,2,0,0,0
18,95,22072,12,2,0,0,0
17,94,22158,12,2,0,0,0
17,95,22179,12,2,0,0,0
18,95,22222,12,2,0,0,0
26,95,22432,12,2,0,0,0
17,95,22577,12,2,0,0,0
17,95,23206,12,2,0,0,0
18,95,23269,12,2,0,0,0
18,95,23503,12,2,0,0,0
17,94,23900,12,2,0,0,0
19,94,24340,12,2,0,0,0
17,94,24548,12,2,0,0,0
17,94,24818,12,2,0,0,0
18,95,25036,12,2,0,0,0
17,95,25044,12,2,0,0,0
18,95,25376,12,2,0,0,0
18,94,25617,12,2,0,0,0
18,94,25706,12,2,0,0,0
18,94,26124,12,2,0,0,0
19,95,26331,12,2,0,0,0
17,95,26410,12,2,0,0,0
18,95,26788,12,2,0,0,0
17,95,26814,12,2,0,0,0
18,94,26816,12,2,0,0,0
18,95,26856,12,2,0,0,0
18,94,27207,12,2,0,0,0
16,94,27631,12,2,0,0,0
17,95,27690,12,2,0,0,0
18,95,28198,12,2,0,0,0
18,95,28676,12,2,0,0,0
17,95,28758,12,2,0,0,0
17,95,28979,12,2,0,0,0
18,94,29070,12,2,0,0,0
18,95,29204,12,2,0,0,0
17,95,29407,12,2,0,0,0
25,94,29665,12,2,0,0,0
18,95,29864,12,2,0,0,0
16,94,30151,12,2,0,0,0
18,94,30393,12,2,0,0,0
18,94,30623,12,2,0,0,0
18,94,30792,12,2,0,0,0
18,95,31218,12,2,0,0,0
17,95,31657,12,2,0,0,0
17,95,32145,12,2,0,0,0
18,94,32406,12,2,0,0,0
17,94,32409,12,2,0,0,0
17,95,32481,12,2,0,0,0
26,94,33192,12,2,0,0,0
17,94,33306,12,2,0,0,0
17,94,33679,12,2,0,0,0
17,94,34197,12,2,0,0,0
18,94,34318,12,2,0,0,0
17,95,35009,12,2,0,0,0
17,95,35147,12,2,0,0,0
18,95,35390,12,2,0,0,0
18,95,35729,12,2,0,0,0
17,94,35746,12,2,0,0,0
19,95,36008,12,2,0,0,0
18,94,36119,12,2,0,0,0
18,95,37188,12,2,0,0,0
16,94,37199,12,2,0,0,0
17,94,38209,12,2,0,0,0
16,95,38507,12,2,0,0,0
17,95,38850,12,2,0,0,0
17,94,39215,12,2,0,0,0
16,94,39228,12,2,0,0,0
17,95,39239,12,2,0,0,0
17,95,39271,12,2,0,0,0
24,95,39561,12,2,0,0,0
18,95,39730,12,2,0,0,0
17,95,39854,12,2,0,0,0
17,94,40292,12,2,0,0,0
19,95,40333,12,2,0,0,0
18,94,40340,12,2,0,0,0
70,94,40649,12,2,0,0,0
18,94,41140,12,2,0,0,0
18,94,41869,12,2,0,0,0
18,95,42161,12,2,0,0,0
17,95,42172,12,2,0,0,0
19,95,42634,12,2,0,0,0
19,94,42818,12,2,0,0,0
17,95,42822,12,2,0,0,0
18,95,42986,12,2,0,0,0
19,94,43203,12,2,0,0,0
17,94,43265,12,2,0,0,0
18,94,43476,12,2,0,0,0
17,95,43708,12,2,0,0,0
16,94,44306,12,2,0,0,0
30,95,44367,12,2,0,0,0
20,95,44495,12,2,0,0,0
18,95,45387,12,2,0,0,0
16,95,45412,12,2,0,0,0
24,95,45791,12,2,0,0,0
18,95,45937,12,2,0,0,0
24,95,46118,12,2,0,0,0
17,95,46241,12,2,0,0,0
18,95,46561,12,2,0,0,0
17,94,46874,12,2,0,0,0
18,94,46960,12,2,0,0,0
17,94,47981,12,2,0,0,0
34,95,48030,12,2,0,0,0
17,95,48038,12,2,0,0,0
18,95,48343,12,2,0,0,0
16,94,48374,12,2,0,0,0
18,94,48484,12,2,0,0,0
18,95,48538,12,2,0,0,0
18,95,48589,12,2,0,0,0
16,95,48844,12,2,0,0,0
17,95,49286,12,2,0,0,0
18,95,49316,12,2,0,0,0
16,94,49818,12,2,0,0,0
17,94,50216,12,2,0,0,0
19,94,51104,12,2,0,0,0
18,95,51465,12,2,0,0,0
17,94,52406,12,2,0,0,0
17,94,52507,12,2,0,0,0
17,95,52970,12,2,0,0,0
17,94,53133,12,2,0,0,0
17,94,53345,12,2,0,0,0
17,94,53357,12,2,0,0,0
19,94,53563,12,2,0,0,0
18,95,54140,12,2,0,0,0
18,95,54214,12,2,0,0,0
18,94,54221,12,2,0,0,0
17,95,54361,12,2,0,0,0
17,95,54381,12,2,0,0,0
17,95,54442,12,2,0,0,0
19,94,54875,12,2,0,0,0
18,95,55685,12,2,0,0,0
17,94,56179,12,2,0,0,0
22,94,56264,12,2,0,0,0
18,94,56334,12,2,0,0,0
17,95,56383,12,2,0,0,0
17,94,56562,12,2,0,0,0
17,95,57299,12,2,0,0,0
18,95,57809,12,2,0,0,0
17,95,57950,12,2,0,0,0
17,94,58094,12,2,0,0,0
17,94,58096,12,2,0,0,0
18,95,59104,12,2,0,0,0
18,95,59442,12,2,0,0,0
29,94,59556,12,2,0,0,0
73,95,59579,12,2,0,0,0
18,95,59688,12,2,0,0,0
40,95,59878,12,2,0,0,0
17,94,60052,12,2,0,0,0
17,95,60099,12,2,0,0,0
17,95,60484,12,2,0,0,0
18,95,60657,12,2,0,0,0
17,94,61218,12,2,0,0,0
17,95,61280,12,2,0,0,0
17,95,61306,12,2,0,0,0
17,94,61488,12,2,0,0,0
18,94,61904,12,2,0,0,0
18,94,62092,12,2,0,0,0
17,95,62135,12,2,0,0,0
17,95,62136,12,2,0,0,0
17,94,62764,12,2,0,0,0
17,95,62884,12,2,0,0,0
18,95,62991,12,2,0,0,0
18,95,63238,12,2,0,0,0
18,95,63274,12,2,0,0,0
17,95,63431,12,2,0,0,0
18,94,63695,12,2,0,0,0
17,95,63855,12,2,0,0,0
18,95,63890,12,2,0,0,0
18,95,63952,12,2,0,0,0
18,95,64641,12,2,0,0,0
17,94,65105,12,2,0,0,0
18,95,65450,12,2,0,0,0
23,94,65520,12,2,0,0,0
44,95,65691,12,2,0,0,0
17,95,65957,12,2,0,0,0
18,95,66142,12,2,0,0,0
18,95,66360,12,2,0,0,0
17,95,66674,12,2,0,0,0
18,94,66690,12,2,0,0,0
17,94,66965,12,2,0,0,0
17,95,67001,12,2,0,0,0
17,95,67087,12,2,0,0,0
18,94,67175,12,2,0,0,0
17,94,67280,12,2,0,0,0
17,95,67371,12,2,0,0,0
18,95,67410,12,2,0,0,0
17,94,68079,12,2,0,0,0
17,95,68094,12,2,0,0,0
17,95,68224,12,2,0,0,0
20,95,68296,12,2,0,0,0
18,94,68522,12,2,0,0,0
17,95,68586,12,2,0,0,0
18,95,69288,12,2,0,0,0
18,94,69415,12,2,0,0,0
18,94,69550,12,2,0,0,0
17,94,69552,12,2,0,0,0
17,94,69553,12,2,0,0,0
18,95,70189,12,2,0,0,0
17,94,70241,12,2,0,0,0
17,94,70357,12,2,0,0,0
78,94,70359,12,2,0,0,0
17,94,70494,12,2,0,0,0
17,94,70876,12,2,0,0,0
17,95,71042,12,2,0,0,0
17,94,71154,12,2,0,0,0
17,95,71382,12,2,0,0,0
50,94,71423,12,2,0,0,0
18,95,71795,12,2,0,0,0
18,94,72021,12,2,0,0,0
18,94,72028,12,2,0,0,0
17,95,72846,12,2,0,0,0
18,95,73073,12,2,0,0,0
18,95,73181,12,2,0,0,0
17,95,73196,12,2,0,0,0
24,95,73621,12,2,0,0,0
18,94,73829,12,2,0,0,0
17,94,74052,12,2,0,0,0
17,95,74287,12,2,0,0,0
17,95,74430,12,2,0,0,0
16,95,74976,12,2,0,0,0
17,94,75116,12,2,0,0,0
17,95,75259,12,2,0,0,0
17,94,75515,12,2,0,0,0
19,94,75795,12,2,0,0,0
17,94,75981,12,2,0,0,0
17,94,76152,12,2,0,0,0
17,95,76491,12,2,0,0,0
17,94,76536,12,2,0,0,0
17,95,76713,12,2,0,0,0
17,94,76868,12,2,0,0,0
18,94,77050,12,2,0,0,0
17,94,77051,12,2,0,0,0
18,95,77107,12,2,0,0,0
17,94,77132,12,2,0,0,0
17,95,77305,12,2,0,0,0
18,95,77466,12,2,0,0,0
25,95,78050,12,2,0,0,0
16,94,78167,12,2,0,0,0
17,95,78243,12,2,0,0,0
17,94,78333,12,2,0,0,0
21,94,78645,12,2,0,0,0
17,94,78890,12,2,0,0,0
18,95,78954,12,2,0,0,0
17,94,78973,12,2,0,0,0
17,94,79337,12,2,0,0,0
15,94,79557,12,2,0,0,0
18,95,79825,12,2,0,0,0
17,94,79828,12,2,0,0,0
18,95,79901,12,2,0,0,0
17,95,80018,12,2,0,0,0
18,95,80964,12,2,0,0,0
18,95,81167,12,2,0,0,0
17,95,81507,12,2,0,0,0
17,94,81537,12,2,0,0,0
71,95,81574,12,2,0,0,0
18,95,81705,12,2,0,0,0
18,95,81883,12,2,0,0,0
17,95,81937,12,2,0,0,0
18,95,81972,12,2,0,0,0
17,94,82044,12,2,0,0,0
16,94,82176,12,2,0,0,0
17,94,82200,12,2,0,0,0
17,95,82432,12,2,0,0,0
17,95,82439,12,2,0,0,0
70,94,82446,12,2,0,0,0
17,94,82465,12,2,0,0,0
17,94,82670,12,2,0,0,0
18,94,82857,12,2,0,0,0
17,94,83144,12,2,0,0,0
17,95,83317,12,2,0,0,0
19,94,83428,12,2,0,0,0
16,95,83546,12,2,0,0,0
17,95,83714,12,2,0,0,0
16,95,83855,12,2,0,0,0
16,95,83866,12,2,0,0,0
17,94,83892,12,2,0,0,0
17,94,84050,12,2,0,0,0
17,95,84081,12,2,0,0,0
18,95,84236,12,2,0,0,0
17,94,84729,12,2,0,0,0
16,94,84901,12,2,0,0,0
16,94,85450,12,2,0,0,0
17,94,85653,12,2,0,0,0
17,95,85689,12,2,0,0,0
17,95,85777,12,2,0,0,0
17,94,85800,12,2,0,0,0
18,94,85929,12,2,0,0,0
18,95,85951,12,2,0,0,0
17,95,86052,12,2,0,0,0
16,94,86710,12,2,0,0,0
17,94,87169,12,2,0,0,0
17,94,87202,12,2,0,0,0
17,94,87532,12,2,0,0,0
18,94,87889,12,2,0,0,0
18,95,88274,12,2,0,0,0
18,94,88289,12,2,0,0,0
18,95,88381,12,2,0,0,0
17,94,88490,12,2,0,0,0
17,94,88564,12,2,0,0,0
18,95,90273,12,2,0,0,0
18,95,90483,12,2,0,0,0
18,95,90654,12,2,0,0,0
17,94,90722,12,2,0,0,0
17,94,90737,12,2,0,0,0
22,95,90799,12,2,0,0,0
33,94,91354,12,2,0,0,0
22,95,91492,12,2,0,0,0
20,94,91650,12,2,0,0,0
29,95,91732,12,2,0,0,0
17,94,91739,12,2,0,0,0
16,94,91773,12,2,0,0,0
17,95,91952,12,2,0,0,0
17,95,92050,12,2,0,0,0
17,95,92130,12,2,0,0,0
18,95,92172,12,2,0,0,0
19,95,93189,12,2,0,0,0
15,95,93192,12,2,0,0,0
17,94,93302,12,2,0,0,0
24,94,93440,12,2,0,0,0
49,95,93978,12,2,0,0,0
18,94,94114,12,2,0,0,0
17,95,94260,12,2,0,0,0
17,94,94586,12,2,0,0,0
17,94,94733,12,2,0,0,0
17,95,95007,12,2,0,0,0
17,95,95506,12,2,0,0,0
17,94,95566,12,2,0,0,0
18,94,95575,12,2,0,0,0
17,95,95834,12,2,0,0,0
17,95,95862,12,2,0,0,0
17,95,96021,12,2,0,0,0
17,94,96168,12,2,0,0,0
17,94,96408,12,2,0,0,0
17,95,96417,12,2,0,0,0
18,94,96533,12,2,0,0,0
17,95,97063,12,2,0,0,0
16,94,97073,12,2,0,0,0
17,94,97121,12,2,0,0,0
18,95,97220,12,2,0,0,0
17,95,97620,12,2,0,0,0
17,94,97622,12,2,0,0,0
18,95,97648,12,2,0,0,0
18,94,97869,12,2,0,0,0
18,94,97958,12,2,0,0,0
18,95,98048,12,2,0,0,0
17,95,98063,12,2,0,0,0
69,94,98385,12,2,0,0,0
17,95,98642,12,2,0,0,0
18,95,98710,12,2,0,0,0
17,94,99172,12,2,0,0,0
17,94,99637,12,2,0,0,0
18,95,99804,12,2,0,0,0
17,94,100008,12,2,0,0,0
17,95,100434,12,2,0,0,0
17,94,100496,12,2,0,0,0
17,94,100901,12,2,0,0,0
16,94,100987,12,2,0,0,0
17,95,101084,12,2,0,0,0
17,94,101152,12,2,0,0,0
18,94,101196,12,2,0,0,0
18,95,101217,12,2,0,0,0
18,94,101382,12,2,0,0,0
17,94,101644,12,2,0,0,0
18,94,101650,12,2,0,0,0
18,94,101659,12,2,0,0,0
18,95,101763,12,2,0,0,0
16,94,101884,12,2,0,0,0
16,94,102207,12,2,0,0,0
17,95,102771,12,2,0,0,0
17,94,103271,12,2,0,0,0
18,94,103399,12,2,0,0,0
18,95,103417,12,2,0,0,0
18,95,103453,12,2,0,0,0
16,94,103556,12,2,0,0,0
18,95,103612,12,2,0,0,0
34,94,103767,12,2,0,0,0
17,94,104214,12,2,0,0,0
17,94,104881,12,2,0,0,0
17,95,105109,12,2,0,0,0
16,94,105397,12,2,0,0,0
18,95,105964,12,2,0,0,0
17,94,106874,12,2,0,0,0
31,94,107356,12,2,0,0,0
17,94,107477,12,2,0,0,0
17,94,107490,12,2,0,0,0
17,94,107505,12,2,0,0,0
17,95,107523,12,2,0,0,0
29,95,107610,12,2,0,0,0
20,95,107648,12,2,0,0,0
17,95,107685,12,2,0,0,0
17,95,108857,12,2,0,0,0
17,94,108953,12,2,0,0,0
17,95,109324,12,2,0,0,0
18,95,109352,12,2,0,0,0
17,94,109641,12,2,0,0,0
17,95,109669,12,2,0,0,0
17,94,109670,12,2,0,0,0
18,94,109917,12,2,0,0,0
22,95,109941,12,2,0,0,0
17,94,110290,12,2,0,0,0
17,95,110526,12,2,0,0,0
19,95,110561,12,2,0,0,0
52,94,111032,12,2,0,0,0
17,95,111036,12,2,0,0,0
18,95,111349,12,2,0,0,0
17,94,111409,12,2,0,0,0
18,95,112378,12,2,0,0,0
20,95,112557,12,2,0,0,0
22,95,112583,12,2,0,0,0
17,95,112925,12,2,0,0,0
17,95,113072,12,2,0,0,0
17,94,113257,12,2,0,0,0
18,95,113418,12,2,0,0,0
16,95,113588,12,2,0,0,0
31,95,113699,12,2,0,0,0
17,95,113903,12,2,0,0,0
18,94,114213,12,2,0,0,0
18,95,114969,12,2,0,0,0
17,94,115074,12,2,0,0,0
17,94,115290,12,2,0,0,0
18,95,115296,12,2,0,0,0
17,94,115365,12,2,0,0,0
17,95,115654,12,2,0,0,0
18,95,115965,12,2,0,0,0
17,94,116202,12,2,0,0,0
18,94,116373,12,2,0,0,0
18,94,116518,12,2,0,0,0
17,95,116624,12,2,0,0,0
16,95,116679,12,2,0,0,0
18,95,116897,12,2,0,0,0
17,95,117117,12,2,0,0,0
18,94,117352,12,2,0,0,0
18,95,117460,12,2,0,0,0
17,94,117784,12,2,0,0,0
17,94,117825,12,2,0,0,0
17,94,117930,12,2,0,0,0
24,94,118483,12,2,0,0,0
17,95,119059,12,2,0,0,0
17,94,119095,12,2,0,0,0
17,94,119281,12,2,0,0,0
17,95,120064,12,2,0,0,0
17,95,120107,12,2,0,0,0
68,94,120355,12,2,0,0,0
17,95,120377,12,2,0,0,0
17,94,120580,12,2,0,0,0
21,94,120704,12,2,0,0,0
16,94,120899,12,2,0,0,0
44,94,120918,12,2,0,0,0
18,95,121314,12,2,0,0,0
17,94,121769,12,2,0,0,0
17,95,121814,12,2,0,0,0
22,95,122080,12,2,0,0,0
18,95,122242,12,2,0,0,0
17,95,122311,12,2,0,0,0
17,94,122663,12,2,0,0,0
18,95,122720,12,2,0,0,0
18,95,122830,12,2,0,0,0
17,94,122935,12,2,0,0,0
18,95,123138,12,2,0,0,0
18,95,123289,12,2,0,0,0
23,94,123449,12,2,0,0,0
17,94,123698,12,2,0,0,0
21,94,123762,12,2,0,0,0
17,94,123886,12,2,0,0,0
18,95,124670,12,2,0,0,0
21,95,124773,12,2,0,0,0
34,94,124907,12,2,0,0,0
20,95,125025,12,2,0,0,0
18,95,125156,12,2,0,0,0
18,95,125187,12,2,0,0,0
18,94,125485,12,2,0,0,0
17,95,125723,12,2,0,0,0
17,95,125751,12,2,0,0,0
17,94,125767,12,2,0,0,0
17,95,126518,12,2,0,0,0
18,95,126662,12,2,0,0,0
17,94,126874,12,2,0,0,0
18,95,126925,12,2,0,0,0
18,95,127098,12,2,0,0,0
19,95,127422,12,2,0,0,0
17,94,127520,12,2,0,0,0
19,95,127590,12,2,0,0,0
18,95,127829,12,2,0,0,0
17,94,128079,12,2,0,0,0
19,94,128246,12,2,0,0,0
18,95,128646,12,2,0,0,0
31,94,129083,12,2,0,0,0
16,95,129526,12,2,0,0,0
17,95,129535,12,2,0,0,0
17,95,130265,12,2,0,0,0
18,95,130496,12,2,0,0,0
34,95,130839,12,2,0,0,0
18,95,131117,12,2,0,0,0
18,94,131159,12,2,0,0,0
17,95,131248,12,2,0,0,0
18,95,131267,12,2,0,0,0
17,95,131399,12,2,0,0,0
25,95,131643,12,2,0,0,0
48,94,131715,12,2,0,0,0
17,94,131725,12,2,0,0,0
17,95,131836,12,2,0,0,0
18,94,132014,12,2,0,0,0
17,95,132424,12,2,0,0,0
17,94,132461,12,2,0,0,0
18,95,133685,12,2,0,0,0
23,95,133697,12,2,0,0,0
17,94,133885,12,2,0,0,0
16,94,134115,12,2,0,0,0
15,95,134218,12,2,0,0,0
18,95,134305,12,2,0,0,0
22,95,134358,12,2,0,0,0
20,94,134420,12,2,0,0,0
18,94,134517,12,2,0,0,0
18,95,134584,12,2,0,0,0
19,95,134742,12,2,0,0,0
17,94,134791,12,2,0,0,0
17,95,134816,12,2,0,0,0
17,94,134818,12,2,0,0,0
18,95,134844,12,2,0,0,0
17,94,134997,12,2,0,0,0
17,95,135030,12,2,0,0,0
17,95,135354,12,2,0,0,0
17,95,135867,12,2,0,0,0
17,95,136043,12,2,0,0,0
16,94,136220,12,2,0,0,0
16,94,136312,12,2,0,0,0
18,94,136758,12,2,0,0,0
17,94,136775,12,2,0,0,0
16,95,137320,12,2,0,0,0
18,94,137529,12,2,0,0,0
25,94,137565,12,2,0,0,0
17,95,138084,12,2,0,0,0
17,94,138308,12,2,0,0,0
18,95,138390,12,2,0,0,0
17,95,138417,12,2,0,0,0
17,94,138523,12,2,0,0,0
23,94,138567,12,2,0,0,0
17,95,138984,12,2,0,0,0
33,95,139151,12,2,0,0,0
18,94,139580,12,2,0,0,0
16,94,139775,12,2,0,0,0
18,95,140623,12,2,0,0,0
18,95,140677,12,2,0,0,0
17,94,140694,12,2,0,0,0
17,94,140780,12,2,0,0,0
18,95,141139,12,2,0,0,0
17,94,141455,12,2,0,0,0
18,94,141607,12,2,0,0,0
17,95,141874,12,2,0,0,0
17,94,142058,12,2,0,0,0
18,94,142291,12,2,0,0,0
19,94,142427,12,2,0,0,0
17,94,142485,12,2,0,0,0
36,94,142489,12,2,0,0,0
17,94,142518,12,2,0,0,0
17,94,142564,12,2,0,0,0
18,95,143318,12,2,0,0,0
18,94,143358,12,2,0,0,0
18,95,143636,12,2,0,0,0
18,94,143893,12,2,0,0,0
32,95,144070,12,2,0,0,0
18,95,144159,12,2,0,0,0
18,95,144355,12,2,0,0,0
17,95,144535,12,2,0,0,0
16,95,144864,12,2,0,0,0
17,95,144877,12,2,0,0,0
18,95,145088,12,2,0,0,0
23,94,145213,12,2,0,0,0
17,94,146084,12,2,0,0,0
18,95,146206,12,2,0,0,0
18,94,146287,12,2,0,0,0
17,95,146515,12,2,0,0,0
20,95,146596,12,2,0,0,0
37,95,146613,12,2,0,0,0
18,94,146809,12,2,0,0,0
17,94,146970,12,2,0,0,0
17,95,147323,12,2,0,0,0
18,95,147358,12,2,0,0,0
30,95,147703,12,2,0,0,0
18,94,147864,12,2,0,0,0
16,95,148437,12,2,0,0,0
17,94,148582,12,2,0,0,0
18,94,148595,12,2,0,0,0
17,95,148609,12,2,0,0,0
30,95,148767,12,2,0,0,0
17,94,148933,12,2,0,0,0
18,94,149072,12,2,0,0,0
18,95,149406,12,2,0,0,0
17,95,149559,12,2,0,0,0
62,94,149629,12,2,0,0,0
19,95,149740,12,2,0,0,0
18,94,149780,12,2,0,0,0
18,95,150390,12,2,0,0,0
18,95,150789,12,2,0,0,0
16,95,151563,12,2,0,0,0
18,95,152253,12,2,0,0,0
18,94,152416,12,2,0,0,0
25,94,152703,12,2,0,0,0
16,94,152710,12,2,0,0,0
18,94,152772,12,2,0,0,0
